Win/Loss,Player1 name,Player1 champ name,Player1 overall wr,Player1 total games,Player1 champ games,Player1 champ wr,Player1 kda,Player1 cs,Player1 mastery,Player2 name,Player2 champ name,Player2 overall wr,Player2 total games,Player2 champ games,Player2 champ wr,Player2 kda,Player2 cs,Player2 mastery,Player3 name,Player3 champ name,Player3 overall wr,Player3 total games,Player3 champ games,Player3 champ wr,Player3 kda,Player3 cs,Player3 mastery,Player4 name,Player4 champ name,Player4 overall wr,Player4 total games,Player4 champ games,Player4 champ wr,Player4 kda,Player4 cs,Player4 mastery,Player5 name,Player5 champ name,Player5 overall wr,Player5 total games,Player5 champ games,Player5 champ wr,Player5 kda,Player5 cs,Player5 mastery,Player6 name,Player6 champ name,Player6 overall wr,Player6 total games,Player6 champ games,Player6 champ wr,Player6 kda,Player6 cs,Player6 mastery,Player7 name,Player7 champ name,Player7 overall wr,Player7 total games,Player7 champ games,Player7 champ wr,Player7 kda,Player7 cs,Player7 mastery,Player8 name,Player8 champ name,Player8 overall wr,Player8 total games,Player8 champ games,Player8 champ wr,Player8 kda,Player8 cs,Player8 mastery,Player9 name,Player9 champ name,Player9 overall wr,Player9 total games,Player9 champ games,Player9 champ wr,Player9 kda,Player9 cs,Player9 mastery,Player10 name,Player10 champ name,Player10 overall wr,Player10 total games,Player10 champ games,Player10 champ wr,Player10 kda,Player10 cs,Player10 mastery
loss,Jayjeng,ksante,51,96,31,55,2.223.5,174.8,ng,Sere1n,jarvaniv,50,369,21,48,3.404.2,182,ng,DAGUYS,yasuo,54,285,167,58,1.967.0,211.9,ng,ryanli4321,ziggs,55,247,127,60,3.616.8,196.1,ng,lf busty goth gf,blitzcrank,54,39,5,60,2.462.6,29.4,ng,I Shadow I,tristana,50,381,7,71,1.506.7,186.9,ng,OmegaMD,rengar,49,383,288,53,2.397.8,149.8,ng,GaiTouHuanMian,leblanc,56,88,8,88,5.005.9,167.1,ng,SealGy,seraphine,59,68,53,64,4.245.9,230.6,ng,Dreams,rakan,49,299,236,53,2.941.3,32.5,ng
loss,pi qi,aatrox,52,125,8,63,1.263.1,167.4,ng,Bruc3wAng,hecarim,52,217,331,57,2.968.0,215.8,ng,hapiboom,vex,47,32,5,40,2.754.2,147.2,ng,DeadPeopleGucci,kaisa,55,65,199,52,2.9510.2,189.6,ng,VayneBotGG,xerath,50,110,192,53,3.725.6,41.1,ng,Aristos,zac,50,6,12,67,3.483.6,143,ng,ARiASand,twitch,71,14,1,100,6.007.0,95,ng,xiao nao,katarina,66,32,41,76,3.999.9,171.2,ng,GDY Showmaker,fiora,91,11,3,100,2.005.3,166,ng,wtclwcmxb,yuumi,64,36,10,80,8.301.7,5.5,ng
loss,4fun acc,pantheon,55,158,134,55,2.377.6,186.1,ng,BeowuIf,briar,50,863,84,48,2.238.9,160.7,ng,Légacy,zed,51,817,472,52,2.737.6,202,ng,Rahman Noodles,kaisa,51,461,40,53,3.038.3,221.2,ng,LIMlT,karma,57,35,2,0,2.443.5,26.5,ng,DAVlD GOGGINS,azir,52,532,516,52,2.955.8,205,ng,Mealz,jarvaniv,50,969,15,47,2.996.1,140.6,ng,Larkin,ornn,52,183,2,100,1.432.0,164.5,ng,Mello,samira,50,204,23,57,3.379.1,206.5,ng,rompf met gala,xerath,51,459,44,50,4.204.6,104.4,ng
loss,Gyeonwkgml,ksante,57,259,7,86,1.924.4,202.9,ng,Hugrock,jarvaniv,55,210,77,69,3.715.4,152.5,ng,Annie Bot,annie,48,1276,1241,49,2.535.4,185.4,ng,hql jr,tristana,52,215,15,60,1.718.5,186.5,ng,Yami Sukéhiro,rell,46,98,28,43,2.301.1,26.6,ng,Qingning,volibear,48,145,77,47,2.175.1,170.6,ng,petmaster,briar,52,454,167,58,2.1912.0,178.7,ng,Yellow hair girl,heimerdinger,49,651,301,59,2.469.9,165,ng,Just Ask Her Out,kalista,56,108,6,50,2.236.5,210.2,ng,Legend4Style,amumu,50,1018,503,53,2.702.1,37.4,ng
loss,Tone Yay,rumble,49,348,1,0,1.202.0,178,ng,Took a Chance,poppy,58,36,1,0,1.382.0,104,ng,xxxgnixxo3oxx,jayce,53,460,14,29,2.075.9,205.8,ng,lmarkih,jhin,51,332,51,57,2.917.0,182.3,ng,zlowram,neeko,53,91,3,33,1.153.3,26.7,ng,idealism,zyra,52,354,35,54,2.002.7,55.5,ng,Pelecerta,rengar,56,286,174,55,2.577.2,173,ng,bluelinkthe8,swain,53,194,49,59,3.256.0,184.5,ng,ina flip,ashe,53,203,11,46,2.053.8,181.8,ng,cw5136,rell,56,124,7,71,2.851.4,27.3,ng
win,YouSillyDodo,sion,56,147,173,54,1.334.2,228.5,ng,Surefour,briar,52,764,32,56,2.908.1,180.1,ng,UsuallyLast,akali,58,144,8,50,1.969.6,191.3,ng,Vieon,missfortune,53,357,24,63,2.4010.1,177,ng,deepingZ,xerath,58,50,1,0,1.4511.0,200,ng,im a thot,darius,56,156,1,100,3.007.0,239,ng,Aqua Is Yummy,leesin,48,56,11,55,2.947.5,148.8,ng,Greyham,sylas,63,62,12,58,2.9310.6,161.9,ng,SkiIlGap,samira,54,294,20,55,2.1010.2,187.6,ng,Sentinelese,blitzcrank,50,189,7,43,2.350.7,34.6,ng
win,WBG JSheng,ksante,51,417,77,51,1.954.8,157.5,ng,50 Cent had GA,nocturne,53,561,61,51,3.406.8,177.2,ng,Reproduction,akali,51,628,548,53,2.348.3,171.1,ng,Pain con Queso,ziggs,44,133,4,75,2.769.0,214.8,ng,Joseandres01,blitzcrank,49,148,5,20,2.292.8,31.4,ng,Diumic,aatrox,46,65,4,50,1.456.3,203.5,ng,Ronfaure,kayn,49,158,1,0,1.889.0,134,ng,TwigTheMighty,zoe,48,301,79,46,2.714.6,46,ng,Métaphore28,missfortune,54,280,8,50,2.747.1,212.5,ng,Elma3,soraka,53,91,7,57,3.171.3,13.1,ng
win,ApooKing,olaf,51,517,135,56,2.348.0,204.6,ng,Kenvi,rumble,57,77,31,68,3.489.5,185.3,ng,ChampBl,katarina,52,620,36,39,2.138.5,151.1,ng,Astro AD,jinx,56,54,9,67,3.106.3,212.8,ng,HairyMexican,milio,51,350,10,30,5.480.8,14.9,ng,zYuutor,riven,50,1095,810,51,2.015.8,169.5,ng,nv hai er ,graves,56,178,17,47,3.288.9,217.6,ng,Espir,ahri,50,465,11,27,3.635.9,188.4,ng,Pooned,swain,50,376,52,48,2.434.5,158.5,ng,sKiaToma4,senna,54,147,4,50,1.704.0,32.5,ng
loss,lazarusthedragon,tryndamere,52,639,589,53,1.765.6,197,ng,A Tomato Farmer,ekko,58,99,70,61,4.238.3,172.6,ng,Silver TsunamÎ,galio,47,81,3,33,2.334.3,136.3,ng,Lokidosi,varus,52,251,21,48,2.407.3,185.5,ng,Vel Style ,velkoz,51,497,167,56,1.993.6,35.1,ng,Suriel,fiora,64,14,12,75,2.0510.9,223.3,ng,RebornMountainx,fiddlesticks,48,511,265,56,2.976.7,160.9,ng,500 Tooth Dino,akshan,50,306,204,55,2.278.5,202.6,ng,Paklaiton,brand,51,453,356,53,2.594.1,147.5,ng,George Dookie,bard,50,357,13,46,4.132.5,22,ng
win,YahâIIô,ksante,50,256,2,50,2.156.5,188,ng,All In Bloom,kayn,70,54,39,77,5.3313.9,188.3,ng,KILL EGO,twistedfate,52,248,27,63,3.506.0,213.6,ng,Scarlet3,twitch,52,382,39,67,3.308.7,165.9,ng,waterfall,renata,None,None,None,None,None,0,ng,foj,jax,53,522,4,75,1.776.5,183.5,ng,Wolfathan,masteryi,50,222,64,52,2.388.6,165.8,ng,SHADOW WIZARD,diana,55,294,235,60,3.046.9,184,ng,WillFlashForBuff,zeri,49,336,72,54,2.456.4,204.7,ng,FoxBarrage,tryndamere,49,1136,1,0,0.881.0,32,ng
loss,carry me pIs,renekton,58,55,13,62,2.675.4,197,ng,1929,ivern,53,215,39,67,4.772.3,136,ng,Haku,anivia,52,914,836,54,3.125.4,179,ng,Utsum,jinx,60,125,2,0,1.003.0,183,ng,Vel Style ,blitzcrank,51,497,108,50,2.311.9,29.9,ng,GG FF KY5,teemo,73,51,1,100,2.7018.0,192,ng,dnlasncdnciodn,leesin,58,112,61,69,4.379.0,146.8,ng,Bertsicle,neeko,51,846,28,54,3.405.4,176.6,ng,Light,ezreal,50,124,13,46,2.755.8,174.8,ng,Sorlondo,senna,50,1691,605,56,3.644.1,28.2,ng
loss,PandaXD,varus,50,278,2,50,1.757.5,209,ng,Jiao Yàn Mu Dan,amumu,38,8,10,40,2.584.8,124.1,ng,Jiu Zuì Hú Dié,neeko,38,8,3,67,6.718.7,126.7,ng,KingLelesIntern,irelia,51,419,41,46,1.616.2,197.7,ng,maixily,sona,45,11,2,50,4.633.5,11.5,ng,Uncappedbeef6,aurelionsol,49,185,1,100,1.8610.0,217,ng,lónely,rengar,53,330,1,100,1.103.0,195,ng,astronomer,gragas,None_unranked,None_unranked,1,100,1.7510.0,169,ng,UltComboBreaker,caitlyn,50,191,9,56,2.298.7,193.1,ng,ratsberry,swain,None,None,None,None,None,0,ng
win,THE D0N,darius,51,637,36,50,1.736.5,194.2,ng,ImpishAce,sejuani,52,227,5,60,2.634.4,141.4,ng,ZippyTheZap,sylas,51,222,49,49,2.216.3,174.2,ng,mıt,yasuo,60,171,148,65,2.836.9,201.9,ng,ráta,alistar,None,None,None,None,None,0,ng,Only Ban Lulu,malphite,59,195,5,40,1.977.8,159.2,ng,BOMBOM123,briar,50,910,252,52,2.269.0,160.2,ng,Zuo Yi,zoe,49,220,223,52,3.097.9,163.8,ng,Rieve,xayah,49,732,8,38,2.184.0,168.9,ng,Intrinsically,shen,49,609,47,45,2.213.3,42.7,ng
loss,ImSoTalonted,fiora,57,168,81,62,1.906.8,192.6,ng,Con chicken,sylas,50,298,29,45,2.287.3,148,ng,FreePalestine313,elise,53,288,250,56,3.247.0,169.3,ng,88AwesomeSheep88,ashe,55,217,18,56,2.195.4,162.9,ng,Rodgar,soraka,60,152,64,67,3.401.0,12.8,ng,sillyboyjoe,poppy,51,439,113,58,2.506.0,155.2,ng,0GURA YUNA,fiddlesticks,73,40,1,0,2.636.0,247,ng,Lmbao,yasuo,49,323,19,68,1.847.0,212.2,ng,hbsmulrhj,kaisa,45,390,187,49,2.739.7,188.6,ng,baddspella,bard,None,None,None,None,None,0,ng
loss,Moguro,aatrox,55,251,53,66,2.244.8,178.2,ng,Stubaby,evelynn,55,174,67,54,3.289.9,152.4,ng,shanchahua,zed,52,871,8,50,1.425.9,218,ng,Loves Vagrant,jinx,50,491,53,49,2.826.8,226.3,ng,weardbop,rakan,49,352,12,67,3.001.5,30.4,ng,SKT T1 M4A1,rumble,52,317,20,20,1.225.0,163,ng,UWO Haku,taliyah,49,450,69,57,3.156.0,190.6,ng,bobobobobob,ahri,52,883,2,50,4.438.0,169.5,ng,hasuu,xayah,52,680,3,33,3.805.3,229.7,ng,Willing555,rell,52,526,18,61,2.731.2,28.1,ng
loss,yutian,jax,48,44,3,0,1.332.7,193,ng,Nevo show up,chogath,43,28,1,0,0.501.0,156,ng,ıız,rengar,59,99,61,64,3.509.9,183.9,ng,luvbbl,nilah,55,168,136,64,3.358.7,187.1,ng,sorry7,rell,50,86,77,51,3.201.3,38.2,ng,luap idranoel,zed,54,185,195,59,2.886.8,219.3,ng,fuutf,fiddlesticks,56,139,123,60,3.116.0,177.3,ng,love klara,tristana,60,89,21,81,2.988.1,194.9,ng,Narcillion,jhin,51,571,389,55,3.057.9,188.4,ng,Ahad,zilean,50,821,19,42,2.540.8,15.1,ng
loss,Snektop,cassiopeia,52,715,667,53,1.677.8,200.6,ng,Blob Boy,zac,50,303,280,53,4.763.5,155.9,ng,PoliteDeafPlayer,yone,54,148,22,55,1.546.2,200.5,ng,Thang,ezreal,52,23,27,48,3.2110.3,190.1,ng,kirk1,ashe,68,59,10,70,3.293.3,61,ng,solo activator,fiora,50,1143,891,52,1.564.5,190.5,ng,DlngoSo,kayn,61,209,128,62,2.639.5,193,ng,KN Kan Bai Si,fizz,53,489,8,75,2.6411.0,184.9,ng,Misfortune,missfortune,59,273,228,61,2.879.4,211.3,ng,SC Memoria,soraka,49,308,46,54,3.340.5,15,ng
win,top is weak xd,ksante,62,120,29,72,2.586.4,184.9,ng,GENETIC DIFF L L,brand,47,128,1,100,3.8614.0,179,ng,wundrew,akali,47,600,65,43,1.828.0,158.1,ng,Long Live Adc,varus,47,216,22,50,2.437.5,191,ng,Orpheus,rakan,49,296,60,55,3.951.4,31.2,ng,Arocep,jax,54,167,92,57,2.435.6,186.8,ng,KING OF STAKE,briar,60,55,30,70,3.1612.5,172.9,ng,DevPriceless,lissandra,46,124,3,0,1.732.7,144.3,ng,zxcvszcvzxc,draven,50,286,84,60,2.248.8,185.9,ng,123821383813811,milio,49,418,4,50,2.240.0,15.3,ng
loss,Snolferd,garen,57,151,14,71,2.665.8,208.1,ng,sd2na420,diana,61,198,131,58,2.337.5,166.7,ng,Hyen,talon,None,None,None,None,None,0,ng,xpzpxxzx,ashe,52,259,4,50,2.365.3,202.5,ng,Goldfather8,velkoz,49,215,209,50,2.193.8,35.2,ng,LevelBlooded,sett,50,143,111,49,1.765.2,164.4,ng,insexy,leesin,49,389,16,63,3.277.6,168.2,ng,Aaron Song,syndra,53,387,80,61,2.346.1,207.4,ng,Xi Huan Yu Tian,jinx,52,172,15,60,2.578.0,203.6,ng,Qube,blitzcrank,51,560,165,52,2.841.9,30,ng
loss,Sond,garen,50,1108,44,46,2.126.1,203.6,ng,Åshwin,taliyah,56,34,2,0,1.004.0,146.5,ng,Lil Nate,yasuo,54,156,31,58,2.567.5,194.6,ng,Firê,varus,58,77,3,33,2.006.7,169.7,ng,chickenboy22,neeko,48,454,46,57,2.054.4,42.7,ng,I Cárry You,jax,53,55,7,57,1.644.9,178.4,ng,Jaagan,briar,52,510,259,54,2.588.9,166.4,ng,Dubudu,syndra,55,455,21,52,2.396.3,208.5,ng,jcornonthecob4,kalista,65,55,5,60,2.197.6,195,ng,0x1,nautilus,None,None,None,None,None,0,ng
win,Mr Gunk,shen,48,205,5,100,5.475.2,158.8,ng,Rapterklaw,jarvaniv,51,103,25,52,2.964.1,123.3,ng,immune to flame,sylas,54,89,4,25,1.569.5,136.3,ng,Fenburgeorag,caitlyn,58,188,1,100,4.209.0,224,ng,qgrwrqsju,thresh,48,42,19,58,2.291.5,29.8,ng,ßloudon,tahmkench,57,84,4,50,2.394.3,124.3,ng,Kind Platypus,shaco,53,64,10,40,2.147.4,152.4,ng,Crescendolls,syndra,43,40,3,33,3.297.0,229.3,ng,Zìrk,vayne,63,8,5,60,3.008.6,157.6,ng,Derf Jr,lux,60,5,13,62,2.197.6,123.1,ng
win,IamRyânGosling,akali,57,7,1,100,1.677.0,190,ng,dalt sama,braum,50,430,17,65,4.360.8,32.2,ng,TimelessStruggle,kayn,46,99,5,60,3.505.6,181.2,ng,Multigun,xayah,53,15,2,100,5.178.0,271,ng,WORKERS COMP ARC,ksante,55,317,19,37,2.084.1,194.6,ng,T0BIE,leesin,55,67,28,57,3.396.2,142.1,ng,sugena,camille,67,6,2,0,1.003.5,182,ng,Gura Shrimp,galio,56,71,1,0,3.206.0,207,ng,Xeni,aphelios,57,146,3,0,1.456.0,252,ng,Dynamoster,rakan,63,8,2,50,2.710.0,30,ng
loss,Dutzbag,warwick,50,383,139,54,1.957.4,168.5,ng,LMELLO,nocturne,53,226,2,50,1.807.0,173.5,ng,Dumpring,sylas,47,103,6,67,2.654.8,168.7,ng,KARTHK1NG,karthus,54,138,97,64,2.6411.8,204.8,ng,zhang ya wu zhao,amumu,52,473,42,62,2.852.7,33,ng,BBearDude,volibear,52,359,324,53,2.005.8,167.4,ng,Mai,kayn,64,11,1,100,6.0014.0,262,ng,Top Gap exe,katarina,49,356,162,48,2.187.3,165.3,ng,WoodVIIBot,missfortune,67,130,33,76,3.9310.9,206.9,ng,Valdanio,alistar,50,635,33,30,2.861.5,33.1,ng
loss,Akuvis,jayce,54,485,21,52,1.875.9,202.2,ng,KhangYi,brand,51,677,39,54,2.296.9,198.4,ng,DEEDEEDEEDEEDEEE,sylas,57,195,31,61,2.417.7,164.3,ng,seranxk,caitlyn,54,367,15,47,3.9211.6,223.2,ng,Iraqi Ziggs,rakan,48,395,11,36,2.911.0,34.9,ng,Arsh,gragas,51,224,34,65,2.323.3,171.4,ng,yunluoxinyan,nidalee,55,181,14,71,8.8610.7,158.5,ng,TTV Solitified,yone,52,437,32,53,1.885.4,213.1,ng,OSU Cyborg,sivir,51,833,4,25,1.534.0,181.8,ng,Miikie,karma,52,343,26,62,2.652.6,20.7,ng
win,Hieejp,ornn,49,526,20,60,2.853.8,169.7,ng,AkiraSpeedRacer,ivern,47,77,66,62,4.153.1,126.5,ng,Qubehuqoro,syndra,54,352,93,54,2.477.1,209.2,ng,she was adorable,vayne,67,92,19,84,5.0611.3,210.3,ng,SøRaKKa,soraka,49,142,115,50,2.550.8,15.8,ng,BleachD23,gangplank,46,128,35,51,2.586.3,205.7,ng,idle Affection,masteryi,55,331,44,52,1.758.3,171.9,ng,BIBI Kami,pantheon,49,731,24,42,2.407.2,148.1,ng,Karlton Returned,ziggs,51,889,44,57,3.105.2,189.8,ng,Alloussi,taric,52,197,186,53,3.431.4,39.3,ng
loss,TrickorTreat,aatrox,None_unranked,None_unranked,3,33,1.215.7,141,ng,Gummy Vitamins,briar,47,49,124,52,2.7710.3,172.5,ng,532,kayle,51,103,54,50,1.374.4,229.4,ng,AbsoluteMadness,xerath,54,402,11,55,4.845.6,186.9,ng,Tilt is Real,pyke,47,154,23,48,1.966.6,39.5,ng,i can fıx her,gnar,None,None,None,None,None,0,ng,Packie,vi,None,None,None,None,None,0,ng,Rizarry,azir,50,236,77,58,2.096.4,181.8,ng,Adon,draven,55,69,52,65,2.5710.3,192,ng,fuh dah bih cuh,milio,54,199,26,58,2.460.7,12.3,ng
loss,KGBˉ,pantheon,45,47,24,50,2.236.8,170.9,ng,Saamy,shaco,52,83,79,58,3.627.0,160.1,ng,Za Za Merchant,syndra,49,373,12,33,1.975.4,194.4,ng,xDifferent,ashe,54,255,57,61,2.656.0,186.5,ng,Ejamaa,janna,48,310,105,60,3.321.1,15.4,ng,Wonubi,riven,51,635,599,51,1.894.9,210.1,ng,040402,ivern,56,308,246,61,6.263.0,133.8,ng,illtakeMid,fizz,53,485,49,55,2.828.4,164,ng,Addle,jinx,49,184,4,50,3.2010.0,229.8,ng,Nighthawk4801,leona,51,175,166,51,2.371.4,29.3,ng
loss,Masterabbits,rumble,48,314,4,25,1.544.5,164,ng,elysianz,khazix,None,None,None,None,None,0,ng,i miss shurikens,zed,54,279,216,60,3.347.1,195,ng,Zèd 99,ezreal,47,72,1,0,0.250.0,125,ng,Noise of Rain,swain,None,None,None,None,None,0,ng,Feng Du,wukong,49,171,95,55,2.646.8,169.4,ng,KongKK,diana,53,338,19,63,4.048.6,176.8,ng,Trondiegham,irelia,47,479,12,67,1.696.7,211.6,ng,DragonSlayer1515,draven,56,151,29,62,2.647.3,179.6,ng,Cactøpus,milio,52,122,47,57,3.520.5,20.8,ng
win,2akuma,graves,57,133,30,80,4.1011.1,251.9,ng,kerosene,lillia,56,109,60,58,3.736.8,189.2,ng,Pibo9,malzahar,49,207,93,51,2.666.4,247,ng,Hillandur,ezreal,59,122,1,0,1.674.0,176,ng,FrowstyWaffles,zyra,None,None,None,None,None,0,ng,CyberAthlete,riven,52,145,51,45,1.864.7,187.7,ng,UndercoverBonobo,darius,67,52,5,60,1.846.8,171.4,ng,fadedtime82,ahri,52,320,78,55,3.146.3,196.1,ng,Krissie,cassiopeia,49,584,608,50,2.276.8,190.1,ng,FULK,ashe,48,242,1,0,1.505.0,21,ng
win,bipolar chicken,kayle,49,329,83,54,1.514.2,197,ng,yuntien12,brand,55,447,21,62,2.697.5,193.2,ng,n9r f9t,zed,61,62,47,68,3.4110.9,230,ng,Teas,samira,53,143,25,48,2.699.6,194.9,ng,ShowJoker,nautilus,56,41,4,100,5.653.5,36,ng,Ackerman Levi,fiora,59,130,105,62,1.495.4,204.9,ng,got mule,karthus,68,65,3,67,3.507.7,210.7,ng,Yayoute,jayce,50,951,127,49,2.096.6,208.8,ng,AMS JasonStatham,zeri,49,267,46,44,1.986.0,196.3,ng,Boafpha,lux,52,786,730,52,2.334.4,35.8,ng
loss,shuolezaijian,garen,50,444,23,26,1.364.0,211,ng,Kuzko,poppy,50,279,126,55,2.595.2,173.1,ng,Juke Jouster,rumble,51,298,7,29,1.315.0,157.6,ng,ÐM FOR ELOBO0ST,vayne,57,65,2,0,0.533.0,152.5,ng,Legend4Style,amumu,50,1018,503,53,2.702.1,37.4,ng,qwexxedwff,jax,49,134,17,59,2.035.9,206.8,ng,lian tong pi,sylas,61,95,44,75,3.1312.8,132.6,ng,Jaeger1,syndra,55,130,19,68,2.247.2,226.4,ng,Eigenrector,nilah,53,320,271,54,2.698.2,192.9,ng,Churchl,zilean,57,219,171,56,5.231.5,27.9,ng
win,Morrisdaxzx,camille,59,251,41,66,3.068.6,202.8,ng,Casual404,talon,54,494,9,33,2.338.6,175,ng,Fachizzle,lissandra,54,110,4,25,1.822.8,179,ng,Viable lol,ezreal,49,718,27,48,2.546.0,191.1,ng,AndresTexas,xerath,51,87,40,55,2.694.0,20.4,ng,StarP1atinum,aatrox,53,119,77,51,2.254.8,185.8,ng,Brando,kayn,52,228,168,54,3.548.3,211.7,ng,SpyJ,katarina,57,102,59,64,2.6110.3,176.5,ng,GR00MED CHILD,twitch,57,228,183,57,2.838.9,176,ng,sakuramitsutsuki,blitzcrank,None,None,None,None,None,0,ng
loss,Dutzbag,warwick,50,383,139,54,1.957.4,168.5,ng,LMELLO,nocturne,53,226,2,50,1.807.0,173.5,ng,Dumpring,sylas,47,103,6,67,2.654.8,168.7,ng,KARTHK1NG,karthus,54,138,97,64,2.6411.8,204.8,ng,zhang ya wu zhao,amumu,52,473,42,62,2.852.7,33,ng,BBearDude,volibear,52,359,324,53,2.005.8,167.4,ng,Mai,kayn,64,11,1,100,6.0014.0,262,ng,Top Gap exe,katarina,49,356,162,48,2.187.3,165.3,ng,WoodVIIBot,missfortune,67,130,33,76,3.9310.9,206.9,ng,Valdanio,alistar,50,635,33,30,2.861.5,33.1,ng
loss,Karing Killer,trundle,53,144,6,50,1.725.2,172.8,ng,five by five,xinzhao,52,253,6,17,2.445.2,166.7,ng,TacosAndBurritoz,orianna,48,227,9,44,2.055.7,173.7,ng,soobi,ezreal,49,328,62,53,2.887.3,213.9,ng,MaxiimusJr,bard,52,267,258,52,3.632.6,13.5,ng,La Pétoune,camille,49,249,52,60,2.678.4,187.9,ng,GRILLR,briar,49,334,31,55,3.6510.1,181.5,ng,Ackula,syndra,52,668,134,54,2.357.6,212.3,ng,Darkcam17,kaisa,53,333,86,54,2.968.6,204.5,ng,Royal Saintz,thresh,52,715,200,58,3.091.8,39.1,ng
loss,Masterabbits,rumble,48,314,4,25,1.544.5,164,ng,elysianz,khazix,None,None,None,None,None,0,ng,i miss shurikens,zed,54,279,216,60,3.347.1,195,ng,Zèd 99,ezreal,47,72,1,0,0.250.0,125,ng,Noise of Rain,swain,None,None,None,None,None,0,ng,Feng Du,wukong,49,171,95,55,2.646.8,169.4,ng,KongKK,diana,53,338,19,63,4.048.6,176.8,ng,Trondiegham,irelia,47,479,12,67,1.696.7,211.6,ng,DragonSlayer1515,draven,56,151,29,62,2.647.3,179.6,ng,Cactøpus,milio,52,122,47,57,3.520.5,20.8,ng
win,2akuma,graves,57,133,30,80,4.1011.1,251.9,ng,kerosene,lillia,56,109,60,58,3.736.8,189.2,ng,Pibo9,malzahar,49,207,93,51,2.666.4,247,ng,Hillandur,ezreal,59,122,1,0,1.674.0,176,ng,FrowstyWaffles,zyra,None,None,None,None,None,0,ng,CyberAthlete,riven,52,145,51,45,1.864.7,187.7,ng,UndercoverBonobo,darius,67,52,5,60,1.846.8,171.4,ng,fadedtime82,ahri,52,320,78,55,3.146.3,196.1,ng,Krissie,cassiopeia,49,584,608,50,2.276.8,190.1,ng,FULK,ashe,48,242,1,0,1.505.0,21,ng
win,bipolar chicken,kayle,49,329,83,54,1.514.2,197,ng,yuntien12,brand,55,447,21,62,2.697.5,193.2,ng,n9r f9t,zed,61,62,47,68,3.4110.9,230,ng,Teas,samira,53,143,25,48,2.699.6,194.9,ng,ShowJoker,nautilus,56,41,4,100,5.653.5,36,ng,Ackerman Levi,fiora,59,130,105,62,1.495.4,204.9,ng,got mule,karthus,68,65,3,67,3.507.7,210.7,ng,Yayoute,jayce,50,951,127,49,2.096.6,208.8,ng,AMS JasonStatham,zeri,49,267,46,44,1.986.0,196.3,ng,Boafpha,lux,52,786,730,52,2.334.4,35.8,ng
win,Ai Jiu9,darius,48,42,15,60,1.624.7,161.1,ng,free spirit,masteryi,73,37,32,69,2.8211.3,172.9,ng,Cui Yun Feng,lux,52,132,129,57,3.448.9,161.9,ng,King NC,jinx,54,198,24,63,4.108.2,190.8,ng,wo nb bù,bard,49,80,1,100,5.333.0,16,ng,PigletRisotto,ksante,47,290,8,63,2.764.5,180.5,ng,TmacDennis,ekko,49,156,10,60,3.267.4,168.6,ng,larkies,twistedfate,49,170,144,54,3.285.2,168.9,ng,bubububu,lucian,54,131,9,56,2.696.7,189,ng,FLAGGED 66818174,pyke,None,None,None,None,None,0,ng
loss,shuolezaijian,garen,50,444,23,26,1.364.0,211,ng,Kuzko,poppy,50,279,126,55,2.595.2,173.1,ng,Juke Jouster,rumble,51,298,7,29,1.315.0,157.6,ng,ÐM FOR ELOBO0ST,vayne,57,65,2,0,0.533.0,152.5,ng,Legend4Style,amumu,50,1018,503,53,2.702.1,37.4,ng,qwexxedwff,jax,49,134,17,59,2.035.9,206.8,ng,lian tong pi,sylas,61,95,44,75,3.1312.8,132.6,ng,Jaeger1,syndra,55,130,19,68,2.247.2,226.4,ng,Eigenrector,nilah,53,320,271,54,2.698.2,192.9,ng,Churchl,zilean,57,219,171,56,5.231.5,27.9,ng
win,Morrisdaxzx,camille,59,252,41,66,3.068.6,202.8,ng,Casual404,talon,54,494,9,33,2.338.6,175,ng,Fachizzle,lissandra,54,110,4,25,1.822.8,179,ng,Viable lol,ezreal,49,718,27,48,2.546.0,191.1,ng,AndresTexas,xerath,51,87,40,55,2.694.0,20.4,ng,StarP1atinum,aatrox,53,119,77,51,2.254.8,185.8,ng,Brando,kayn,52,228,168,54,3.548.3,211.7,ng,SpyJ,katarina,57,102,59,64,2.6110.3,176.5,ng,GR00MED CHILD,twitch,57,228,183,57,2.838.9,176,ng,sakuramitsutsuki,blitzcrank,None,None,None,None,None,0,ng
loss,Dutzbag,warwick,50,383,139,54,1.957.4,168.5,ng,LMELLO,nocturne,53,226,2,50,1.807.0,173.5,ng,Dumpring,sylas,47,103,6,67,2.654.8,168.7,ng,KARTHK1NG,karthus,54,138,97,64,2.6411.8,204.8,ng,zhang ya wu zhao,amumu,52,473,42,62,2.852.7,33,ng,BBearDude,volibear,52,359,324,53,2.005.8,167.4,ng,Mai,kayn,64,11,1,100,6.0014.0,262,ng,Top Gap exe,katarina,49,356,162,48,2.187.3,165.3,ng,WoodVIIBot,missfortune,67,130,33,76,3.9310.9,206.9,ng,Valdanio,alistar,50,635,33,30,2.861.5,33.1,ng
