Win.Loss,Player1.name,Player1.champ.name,Player1.overall.wr,Player1.total.games,Player1.champ.games,Player1.champ.wr,Player1.cs,Player1.mastery,Player2.name,Player2.champ.name,Player2.overall.wr,Player2.total.games,Player2.champ.games,Player2.champ.wr,Player2.cs,Player2.mastery,Player3.name,Player3.champ.name,Player3.overall.wr,Player3.total.games,Player3.champ.games,Player3.champ.wr,Player3.cs,Player3.mastery,Player4.name,Player4.champ.name,Player4.overall.wr,Player4.total.games,Player4.champ.games,Player4.champ.wr,Player4.cs,Player4.mastery,Player5.name,Player5.champ.name,Player5.overall.wr,Player5.total.games,Player5.champ.games,Player5.champ.wr,Player5.cs,Player5.mastery,Player6.name,Player6.champ.name,Player6.overall.wr,Player6.total.games,Player6.champ.games,Player6.champ.wr,Player6.cs,Player6.mastery,Player7.name,Player7.champ.name,Player7.overall.wr,Player7.total.games,Player7.champ.games,Player7.champ.wr,Player7.cs,Player7.mastery,Player8.name,Player8.champ.name,Player8.overall.wr,Player8.total.games,Player8.champ.games,Player8.champ.wr,Player8.cs,Player8.mastery,Player9.name,Player9.champ.name,Player9.overall.wr,Player9.total.games,Player9.champ.games,Player9.champ.wr,Player9.cs,Player9.mastery,Player10.name,Player10.champ.name,Player10.overall.wr,Player10.total.games,Player10.champ.games,Player10.champ.wr,Player10.cs,Player10.mastery,Player1.kda,Player2.kda,Player3.kda,Player4.kda,Player5.kda,Player6.kda,Player7.kda,Player8.kda,Player9.kda,Player10.kda
win,GadrielzFerguson,riven,53,160,106,55,204.1,0,Your Acoustic,hecarim,52,507,4,100,182.8,0,JubaTheTuba,gragas,55,165,128,59,175.8,0,XinNianXingDaYun,lucian,53,382,33,52,202.6,0,cassyy,milio,70,46,4,25,12.3,0,Kleave,malphite,51,876,27,63,172.9,0,Fated Blade,diana,52,265,281,54,205.5,0,i loathe you,talon,53,435,224,58,184.7,0,Dual,aphelios,50,519,110,52,183.4,0,Insidious Life,janna,50,876,648,52,11.5,0,1.9259,4.9280,3.4755,2.2661,5.6708,2.7744,2.5785,3.0190,2.0360,2.3912
win,Yaemiya,jax,55,374,6,83,153.2,0,annataqui,ivern,55,249,15,73,130.4,0,Pure Genesis,sylas,51,660,169,60,157,0,C9 Galaxy,ezreal,75,20,1,100,215,0,Swordblue,alistar,52,388,30,50,30.7,0,OSU Cyborg,aatrox,51,846,85,57,207.5,0,March 18,masteryi,52,288,236,57,168.7,0,attack move only,jhin,71,41,4,50,181,0,im the West,nautilus,55,244,56,57,32.6,0,Fifika333,ziggs,51,598,34,53,186.7,0,2.5460,4.9429,3.2772,8.0070,3.4917,2.0847,2.4085,2.67135,2.2315,2.3838
win,Dedge,illaoi,60,134,13,69,194,0,Todd in Canada,wukong,54,186,4,50,150,0,Odyn,orianna,54,39,10,70,204.3,0,vayne enjoyer,nilah,60,126,1,100,157,0,Kusiciel,soraka,60,126,4,25,6.8,0,huffalumps,camille,49,1241,5,20,158.4,0,coolsalajr,graves,56,165,25,32,220.3,0,sketch plane,qiyana,50,871,30,50,174.5,0,cmslast,ziggs,54,426,72,63,198.8,0,rhuswok,senna,46,142,1,0,57,0,1.9562,3.0965,5.7962,1.2930,2.7405,1.3244,2.6380,2.3875,2.1464,9.0030
loss,how boring,jax,52,184,98,57,185,0,Cat1v5,graves,47,119,56,57,210.8,0,Azir Can Masters,azir,58,128,117,59,205.1,0,WXscriptL9 Im 14,twitch,49,198,167,51,163.1,0,Baby Beast,zoe,55,224,146,60,158.8,0,Reminiscencé,akali,50,14,2,100,165.5,0,c2022YH,leesin,50,200,54,46,156.1,0,HubbIet,twistedfate,61,66,4,25,173.3,0,fury in my soup,caitlyn,53,139,48,54,188,0,berserkerallen,karma,52,201,1,100,11,0,3.1256,3.5083,2.7367,2.0269,3.3868,3.1740,3.3569,1.4230,2.2770,7.0050
win,xxProdigee,illaoi,49,716,111,60,218.8,0,Murkhexis ,kayn,63,43,1,100,172,0,Pápa Smurf,akali,54,286,26,42,216.4,0,panda adc,vayne,54,179,3,100,172.7,0,Legend Korra,seraphine,51,87,9,44,74.2,0,tayil,wukong,54,264,238,57,191.9,0,Fantasticless,hecarim,52,241,58,43,186.2,0,Avatar Nick,aurelionsol,54,531,503,54,206.5,0,Pidjeotto,kaisa,40,78,21,33,189.4,0,MeatGrope,thresh,39,46,27,41,30.9,0,1.6862,1.2930,2.4977,3.5880,2.1618,2.5179,2.6064,3.1864,4.5092,3.1714
win,Daydo,evelynn,52,725,614,53,154.7,0,šhÿ,malphite,57,46,3,33,193,0,sweet violets,morgana,49,131,3,100,64.3,0,Sergiodeth,ashe,53,186,3,100,163,0,Tddy,tahmkench,51,138,7,57,42.9,0,0 Friends 0,jax,59,121,99,59,167.4,0,Shepherd,ekko,53,293,39,62,190.9,0,mıt,yasuo,60,171,148,65,201.9,0,YOLO QC KS SWAGR,kogmaw,45,47,12,33,214.9,0,XUndeadxFrostyX,lulu,49,603,5,20,8.8,0,3.3482,1.6723,2.9247,4.5790,4.2436,1.3549,3.0591,2.8369,2.0479,1.7722
loss,0923,rumble,55,337,147,57,177,0,bad jglr,leesin,54,46,8,63,160.6,0,KOSAKI 0N0DERA,yone,48,66,7,43,225.3,0,Jayel,vayne,53,428,135,59,191.8,0,shadowwada,bard,49,540,170,59,17.4,0,Reąz,akali,52,503,220,51,156.1,0,twostep twostep,briar,58,123,2,100,182.5,0,Akame,fizz,50,146,93,53,191.1,0,Yi Ren Qiao Cui,twitch,52.77,265.88,0,54.01,0,0,AKJSDFHSAKFSAKDH,janna,54,93,83,57,19.2,0,3.3065,3.44120,1.1857,2.2976,3.7421,2.4982,2.7380,2.4586,2.80,3.3015
loss,awesomenacho,malphite,52.77,265.88,0,54.01,0,0,EDGY NAME XDD,udyr,51,159,31,45,189.8,0,RicèBoi,sylas,51,148,18,56,186.6,0,SparkleSpark,senna,52.77,265.88,0,54.01,0,0,GridderPot,ziggs,62,21,1,0,92,0,Amlo,sion,47,131,1,100,182,0,youre mom nice,leesin,57,35,14,64,173.9,0,minty,ahri,53,170,125,54,177.2,0,moron stupid,kaisa,55,29,3,33,204.3,0,DARKHAWK69,lulu,67,12,45,73,11.5,0,2.80,2.8366,2.2661,2.80,0.8300,3.0050,3.96111,2.3843,3.7590,4.8321
win,Siyuan GeGe,malphite,52,818,603,56,138.3,0,illll,ekko,57,169,435,57,178.5,0,CaptDumbFuk,tristana,50,328,6,50,214.5,0,WBG TheLight,varus,70,23,21,71,205.7,0,throwagooddipin,zilean,55,147,91,64,28,0,Litemeup,urgot,52,132,9,67,230.9,0,Posh Panda,udyr,51,63,93,57,206.3,0,Slairath,xerath,49,135,127,50,192.5,0,LOSTALLCONTROL,aphelios,46,135,5,0,143,0,I Swain I,swain,48,371,491,51,26.9,0,3.5174,4.07100,1.4550,3.9193,4.2918,2.8479,3.9365,3.4960,1.0034,2.9757
win,Caromarimbri,akali,42,73,1,0,114,0,Arkcyy,taliyah,56,45,44,50,232.3,0,Sh0ckLess,vladimir,54,56,3,33,160,0,Titrat77,samira,46,70,14,43,169.6,0,SonatAbi,leona,50,14,1,0,30,0,Phntom AG,pantheon,28,32,2,0,147,0,Zonico,kayn,47,19,4,25,163,0,fakebushx03,lux,46,26,1,0,250,0,Trelah,kaisa,50,12,5,20,195,0,Ancelmusspite,sejuani,17,6,2,50,25.5,0,0.4320,3.0575,1.5433,2.6271,1.5040,1.5655,1.0268,3.5080,2.8586,8.4045
loss,Ðdog,urgot,54,79,64,48,184.2,0,Fruit Eater,maokai,48,451,28,46,155.5,0,JDacky,akali,55,198,9,44,150.6,0,Nickarus,samira,51,240,10,30,193.7,0,Terleenne,nautilus,55,141,1,0,43,0,WoodofEphraim,renekton,52,317,55,56,203.3,0,Knux,amumu,43,56,2,50,136,0,sindiwoon,sylas,59,358,56,59,133.3,0,ByeSuzzanne,jinx,53,66,12,58,217.9,0,PEL Hagalaz,braum,48,244,7,71,32.3,0,2.2967,3.4447,1.5880,2.3270,1.2910,2.6164,3.8950,2.3577,3.0660,3.5510
win,Dìesel,rumble,53,624,63,51,179.6,0,Matty,maokai,56,211,23,57,145.4,0,Gojo x Geto,yone,66,140,66,68,208.7,0,NODREAM,kaisa,54,452,60,55,197.1,0,DO NOT PRESS F4,neeko,53,424,307,55,103.1,0,Haxorr,jax,53,267,72,56,192.3,0,ABîtBad,hecarim,51,883,69,58,202.8,0,Fear,nocturne,56,403,75,49,198.6,0,loren up,missfortune,52,476,78,46,225.6,0,Z Score,bard,53,796,123,52,19.6,0,1.9343,4.1833,3.4781,3.1966,2.6846,1.9350,2.7473,3.2670,2.5267,4.2428
loss,Untxld,ornn,48,402,364,50,176.6,0,Defiance,viego,53,57,6,33,167.8,0,mangguochaotian,annie,44,62,33,42,158.3,0,Hanwool,caitlyn,46,317,10,40,222.1,0,evely,zyra,52,261,174,53,31,0,Ruzuzu,yorick,49,317,144,56,205.6,0,Andei,jarvaniv,53,143,17,53,154.5,0,ILOVEPHUONG,ahri,51,418,286,52,182.8,0,Beyond Control,seraphine,51,847,29,59,149.3,0,lop7809,senna,50,761,38,53,25.4,0,3.6935,1.8857,3.2362,3.5378,2.0229,1.6249,4.0346,2.5164,3.0836,3.0738
loss,renel7,yorick,48,464,146,51,206.3,0,Aqua Is Yummy,rengar,48,62,19,63,162.4,0,First Priority,corki,60,78,4,50,212.5,0,I Play God,jhin,55,22,1,100,196,0,XoXJeanneXoX,lux,54,224,10,40,28.7,0,Lobo Blanco,aatrox,51,453,93,54,174.2,0,JusungE,leesin,46,54,8,50,167.8,0,Pongan NewJeans,kassadin,55,429,2,100,177,0,Ipone7,caitlyn,51,197,8,50,214.6,0,Izuruu,janna,40,10,6,50,17.7,0,1.6545,2.5295,2.2585,23.00100,2.0136,1.8755,2.7881,4.71105,2.8360,2.8410
win,Dimlim,pantheon,53,76,2,50,185.5,0,hahahaASEDDAW,khazix,53,196,75,56,159.8,0,BroTop,ekko,51,180,113,58,195.2,0,GreasyWatermelon,varus,50,531,16,69,170.1,0,TSM Alphatn,nami,67,9,1,100,19,0,JuicyDave,garen,49,237,192,53,240.3,0,Con chicken,belveth,50,314,59,53,197.4,0,Nâppy,diana,57,65,1,0,228,0,STB the A,ezreal,53,310,12,58,192.6,0,Doya,janna,52,193,7,43,18.4,0,1.8030,2.9270,2.8481,1.9466,4.3860,2.1766,2.2165,2.00100,2.9670,2.2721
win,Luri,darius,49,305,9,67,187.1,0,yuanliang,kayn,52,463,127,56,185.8,0,invisboy,missfortune,62,91,70,60,190.8,0,jjkłng,orianna,47,70,1,0,263,0,XiaoMo,morgana,55,56,1,0,20,0,Vithot,irelia,56,348,25,72,222,0,Rize Kaneki,vi,52,813,681,53,169.8,0,memeorite,xerath,50,1064,155,48,150.9,0,ObiWanComeBlowMe,varus,49,377,15,47,174.4,0,Graduated Player,blitzcrank,49,1157,1,0,29,0,1.7472,2.7189,2.8293,1.2020,5.0020,2.5185,2.1985,2.9257,2.3069,3.3860
win,I aam Baad,irelia,58,24,4,75,287.3,0,Budlight Drinker,lillia,52,416,14,50,214.5,0,Thrall washacked,katarina,49,538,386,51,183.8,0,Yuki Judai GX,samira,56,167,61,61,184.2,0,Anicelew,nautilus,59,29,3,100,29,0,Man Old,volibear,53,254,184,53,164.6,0,Hanwool,graves,46,317,45,42,211.7,0,HandsomeK1ng,yone,47,160,58,43,196.1,0,Jungle Chovy,xerath,53,405,6,50,136.8,0,Marbles01,velkoz,61,59,7,57,39.3,0,2.67163,2.0276,2.6276,3.46121,5.3037,2.2353,3.2784,1.6638,2.5950,2.7470
win,Annevels,jax,53,196,147,53,208.2,0,UNCLE JAMAL SUP,evelynn,54,459,215,56,148.7,0,Schoon,yone,51,630,94,51,212.6,0,Dark Paradise,kaisa,60,90,60,60,199.5,0,Protos,renata,52.77,265.88,0,54.01,0,0,syeu,akali,53,824,571,55,155.8,0,Aeon Crystal ,maokai,51,896,90,56,142.2,0,FF moment,jayce,51,1093,218,56,223.4,0,PK1,ezreal,53,311,97,58,189,0,Espir,vi,50,465,13,46,44.8,0,2.3062,3.6384,2.0063,2.5488,2.80,2.9888,2.9533,2.4973,3.5858,2.4821
loss,Admondar,wukong,61,121,3,33,236.7,0,Awdrqmx,khazix,57,185,12,33,194.5,0,Tëkker,sylas,49,611,1,0,231,0,shívà,vayne,56,257,64,66,194.2,0,neubye,pyke,50,285,245,53,30,0,l00da,darius,52,176,131,51,194.7,0,Motteden,nocturne,53,245,49,53,170.2,0,MrButtslap,yasuo,55,62,36,56,231.7,0,Scythorak,karthus,49,390,10,60,211.5,0,Jenoxide,zyra,48,128,163,53,43.5,0,2.1287,2.3352,1.8030,3.21113,2.5760,2.0057,3.0258,2.7169,1.7886,1.9235
win,BK shoujuanyan,fiora,53,191,131,53,205.9,0,Leo Good Boy,graves,48,459,187,49,196.2,0,RascallyR,brand,51,347,52,50,201,0,Sleep everyday,samira,48,375,7,57,227.1,0,Wyeverlo,alistar,57,201,170,57,29.3,0,FourBlades,udyr,52,873,696,52,182.8,0,Le Pain Nan,kayn,50,164,5,20,181.6,0,yl xia fan shang,zed,50,40,48,50,210.2,0,ßi ßa ßo,ezreal,48,231,9,33,208.8,0,KitingUrMom,karma,50,299,6,67,14.8,0,1.9950,2.4878,2.7861,2.5080,3.4314,1.3945,1.5850,2.2481,2.7464,4.0012
loss,MaCaRock,ashe,57,228,2,0,95,0,Giomatic,wukong,58,72,5,80,140.6,0,Wlmonad,ksante,73,74,7,57,139.3,0,IW Gallardo,orianna,52,311,41,49,190.7,0,RANDOM 2022,kalista,48,65,5,40,185.4,0,Osssssl,fizz,49,59,1,100,183,0,GloryWE,jarvaniv,53,179,12,67,151.5,0,yall my son,nautilus,75,8,2,100,38.5,0,udglcqe,yone,62,82,25,60,214,0,Minagawa A,missfortune,42,45,2,100,210.5,0,1.0025,4.8592,3.2534,3.9750,2.9672,2.2060,4.8756,4.3335,2.78144,3.14125
loss,Stellarose,garen,54,196,126,56,234.9,0,PikaGirl,belveth,53,43,3,67,208.7,0,Luinderry,akshan,55,139,94,49,187.8,0,Mochi GirI,twitch,54,76,2,50,132.5,0,Steals CS,nami,54,144,11,55,7.5,0,the rock titan,malphite,47,90,73,43,158.5,0,HUMID IS GOD,wukong,49,334,1,100,81,0,Anfirchanna,fizz,56,218,167,59,169.4,0,danman97,jinx,51,41,2,100,153,0,No 1 Lux,lux,61,62,57,63,38,0,1.7857,3.2777,2.1883,2.8095,3.1113,2.7340,4.0040,3.1685,4.8075,2.4437
loss,gamjatangisgood,aatrox,56,218,46,63,217.6,0,T1 GeniusMonster,elise,60,148,24,58,155.1,0,REAL HANS SAMA ,vladimir,53,491,308,56,210.6,0,Long Live Adc,jhin,46,221,48,50,206.4,0,i wish i cared,soraka,51,374,46,48,13.3,0,Hashinshins Nut,yone,66,41,50,66,231.4,0,oytsjctsz,ivern,51,382,28,61,149.5,0,nvm,swain,52,914,69,57,163.2,0,S13 DEMON,jinx,47,245,10,50,189.8,0,Mattkan,janna,47,138,35,49,16.6,0,2.1451,3.3358,2.7763,3.3583,3.1908,1.8860,5.2225,2.4575,2.0243,3.1508
loss,LOVE IN PARADISE,akali,36,22,5,40,136.2,0,ME MUTE ALL,sylas,53,58,5,40,146,0,Hooniee,jayce,51,636,62,48,201.1,0,DeathByTurbo,jinx,57,119,9,78,205.6,0,Attic Trash,soraka,50,178,18,61,12.1,0,notseawn,gnar,51,90,5,60,207.2,0,Naughty Katarina,graves,52.77,265.88,0,54.01,0,0,CHINESE BALLOON,singed,52,868,3,67,201.7,0,PhysicalOnly,ashe,54,255,101,59,187.7,0,sneakyzippy,rell,50,305,108,56,30.5,0,1.7164,2.5990,1.8865,3.7191,3.1307,3.4158,2.80,2.3837,2.5953,2.5719
loss,worldwidetalent,aatrox,48,399,51,55,155.3,0,XxKillerboyxX,masteryi,48,110,2,0,150.5,0,Śháco,sion,50,126,2,50,200,0,Naeabiasetel,twitch,47,89,2,0,218,0,Steals CS,nami,54,144,11,55,7.5,0,Hoshino Itsuka,yorick,51,376,24,54,205.9,0,Blue Promises,brand,52,432,6,67,165,0,Song Bao Er ,ahri,49,415,71,54,177.8,0,CA5H COW,vayne,49,368,13,62,187.8,0,AhOkOkOk,thresh,51,421,17,35,34.4,0,1.7663,1.0475,0.4825,1.3175,3.1113,1.0342,2.0338,2.4254,2.5565,2.1922
loss,Power,poppy,50,836,52,40,156.1,0,ITS NIKOMODE,masteryi,53,308,212,57,194.6,0,WashFoFo,swain,50,153,103,54,159.6,0,Kàrim Benzema,caitlyn,50,341,8,25,208.8,0,NECK ON FROZE,renata,52.77,265.88,0,54.01,0,0,Rexalis,rumble,51,409,55,58,185.7,0,Andei,leesin,53,143,24,54,177.1,0,HyperCarryGOD,qiyana,54,246,15,60,134.3,0,Tanba,twitch,54,99,94,53,175.9,0,story,karma,52,327,23,61,20.9,0,2.1636,2.7291,2.8058,1.6144,2.80,2.8055,3.6865,3.1391,2.7886,2.6120
win,desewitojustdebr,jayce,52.77,265.88,0,54.01,0,0,CruelDecisions,leesin,54,145,19,63,189.4,0,Senator Kova,ezreal,48,667,15,33,192.5,0,Marfy Mangekyo,sivir,52,50,1,100,205,0,RaySaysHi,sona,50,482,303,55,17.5,0,TREW,jax,57,131,1,100,121,0,Bán Bánh Mì ,karthus,64,155,3,33,243.7,0,Mcmaster Dabao,orianna,51,553,80,55,195.4,0,Truly AC,kalista,50,715,26,50,163.3,0,Empress Bee,rakan,49,267,56,43,26.3,0,2.80,2.8971,1.9361,10.33150,3.4927,1.0030,3.2470,2.6459,2.2574,3.6114
win,solo activator,fiora,50,1157,896,52,190.8,0,qweqwasczxqewdas,talon,58,129,1,0,85,0,dopa fifth tiger,syndra,57,151,1,0,229,0,Twixstor,ezreal,89,18,21,86,193.9,0,M00NWALKER,heimerdinger,51,236,108,48,36.7,0,Sneak Secret,renekton,37,27,1,0,177,0,wo neng c,fiddlesticks,51,287,9,56,170.8,0,Pookia,yone,50,167,8,38,222.6,0,yiqii,jhin,50,580,11,64,184.4,0,Iguanin,rakan,59,103,6,67,34.3,0,1.5645,0.2210,1.8660,3.1577,1.4725,1.0030,4.20102,2.4863,3.2561,2.1412
win,xxProdigee,renekton,49,716,37,49,221.3,0,dumb person,vi,63,95,3,33,185,0,Use Plan B,orianna,50,538,50,52,211.4,0,Rieve,samira,49,733,218,49,194.4,0,eywnc,thresh,57,242,136,59,29,0,UncleMoon321,riven,53,328,5,60,191.6,0,Edmonton Canyon,fiddlesticks,46,57,4,25,165.8,0,Drektarz,talon,54,106,58,62,196,0,Iced Amer1cano,aphelios,47,287,275,48,183.6,0,MeIody,janna,51,113,2,50,29.5,0,2.0358,4.46117,4.1449,2.2483,2.8915,1.5860,2.1963,2.5485,1.9659,3.4300
loss,Haise,renekton,49,603,25,52,213.2,0,Wan An Xiao Gou,elise,54,282,25,68,132.6,0,ByeS1ra,azir,52,254,220,54,226.3,0,Vaalbara,ezreal,53,306,60,55,182.8,0,kerias bf,ashe,48,395,26,69,40.8,0,Willing555,kled,51,543,334,56,160.6,0,SKT T1 0TTO,leesin,49,231,62,39,185.2,0,trynalistenmore,kassadin,54,280,9,78,178.3,0,Docdeauna,aphelios,50,619,125,54,190.8,0,Never2Late,janna,57,100,24,67,15.7,0,1.5243,4.19118,2.2050,2.6699,2.5238,2.4659,2.9185,2.1558,1.9455,3.5713
win,Sjae,yasuo,53,238,86,61,187.3,0,RLYN,viego,53,78,3,100,230.7,0,Repoze,zed,55,276,52,44,194,0,lkarus,seraphine,58,179,23,52,178.1,0,Joeyyy,senna,62,164,10,70,33.7,0,JayceBalNom,jayce,48,52,40,53,161.7,0,Liquid Therapy ,rumble,51,548,25,56,199.5,0,Cosette,yone,51,302,29,52,215.7,0,wikí,zeri,47,260,179,49,202.4,0,gud nubz,pyke,51,321,7,86,53.1,0,2.0154,5.75117,2.6979,2.8847,3.0650,1.7163,2.4892,1.8374,2.2366,2.3570
loss,Frafnaitan,fiora,63,48,3,67,136.3,0,Nisprel,belveth,52,598,120,52,164.2,0,Léo,fizz,52,660,3,33,138,0,Javieen,kaisa,52.77,265.88,0,54.01,0,0,1HAZAKEY,senna,49,354,19,63,20.3,0,I GEOFFREY I,yone,53,720,192,54,187.1,0,woodwoodwood,jarvaniv,55,85,39,64,163.4,0,Lucian AD Carry,ziggs,62,84,5,40,239,0,pewpewpewpew,zeri,50,339,15,47,212.3,0,vampire queen,soraka,52,403,5,20,20.6,0,0.9537,2.7673,2.4367,2.80,2.8229,1.6668,3.5566,2.5778,2.5162,1.8312
loss,OscharBroz,drmundo,55,551,8,38,201.8,0,Love Jax,gragas,51,157,12,42,157.6,0,BWBWBWBWBW,orianna,52,224,52,50,201.8,0,real stret ninja,ezreal,55,224,13,54,186.2,0,Insidious Life,janna,50,876,648,52,11.5,0,LolGunslinger,heimerdinger,53,343,335,54,174.9,0,lIlllllIIIIIIIl,fiddlesticks,56,288,198,53,154.7,0,xiao mao juan er,yone,58,211,63,60,224.5,0,Fake Carry,nilah,51,710,576,54,191.6,0,Destiny2007,bard,51,529,17,59,14.1,0,2.0050,3.6853,3.0550,2.2461,2.3912,2.2643,2.9843,2.0976,2.7171,3.8619
win,SeattleRC,sylas,60,35,1,100,163,0,Q04030fetcher,kindred,55,515,175,57,171.5,0,Foxpaw,orianna,51,342,25,60,185.8,0,Geuosdeo,jhin,52.77,265.88,0,54.01,0,0,Rosenkavalier,janna,52.77,265.88,0,54.01,0,0,Pangyo Drift TTV,nunu&willump,62,52,30,63,155.1,0,MyNukeNow,amumu,52,568,2,100,156.5,0,Rapper Kris Wu,aatrox,52.77,265.88,0,54.01,0,0,Esteben,jinx,48,617,87,52,185.8,0,Sarnier,renata,52.77,265.88,0,54.01,0,0,5.20170,2.3869,2.5954,2.80,2.80,3.86104,4.5065,2.80,2.5552,2.80
win,mom stay ground,akshan,44,102,74,57,196.3,0,Spęctre,udyr,52.77,265.88,0,54.01,0,0,komaji,talon,64,105,79,67,227,0,Lamiee,kaisa,68,25,9,89,247.9,0,Peena,seraphine,54,35,11,64,136.4,0,Master for Mo,graves,49,79,6,50,149.8,0,CX FY TOP,jax,49,1193,277,53,173.9,0,BestAlexkK,sylas,50,403,15,53,177.6,0,Black Ice Tea,ashe,47,171,5,60,201,0,OxO HumbleApe,nautilus,59,22,3,67,41.3,0,1.77101,2.80,4.57147,3.86137,4.8854,3.00100,2.2058,2.8773,3.1844,1.6417
loss,FlowersAreNice,urgot,53,236,214,54,201.3,0,Sec133,kindred,65,43,2,0,160,0,Draytnt,jayce,51,53,22,73,218.8,0,T1 broker,ezreal,49,353,32,47,221.9,0,Krapile,swain,50,145,25,52,167.4,0,SleepBiiii,mordekaiser,50,105,8,63,225.4,0,Renma Go Vroom,reksai,61,61,40,68,143.7,0,yandere breeder,sylas,65,85,2,100,142,0,tkgodpling,aurelionsol,49,526,501,50,207.3,0,Anachrønistic,pyke,52,50,40,60,39.7,0,1.8269,0.8835,2.1385,2.0060,1.8957,3.7688,2.9891,3.06110,2.5874,4.3293
loss,RockPaperSnip,gwen,56,218,199,56,191.8,0,ATLatimer,evelynn,54,144,143,53,174.8,0,ltbd78,leblanc,53,357,333,53,182.4,0,burning regrets,vayne,55,254,34,50,167.4,0,shirakami fan,nautilus,59,99,4,50,33.3,0,drtt123,riven,48,175,88,51,184.5,0,Faniboan,sejuani,58,122,48,56,167.1,0,camgirl,kassadin,43,70,2,100,145.5,0,Lov3bae,kaisa,59,187,75,69,212.1,0,sry cant leash,rell,51,81,1,100,26,0,1.6665,3.0772,2.6766,2.2779,3.7433,1.6754,4.2946,3.2575,3.00111,2.2510
loss,Progenite,camille,52,359,321,53,177.3,0,LanceplaysLoL,jarvaniv,49,448,235,55,167.7,0,former lover,syndra,48,126,10,30,233.1,0,oosoom,vayne,50,142,25,56,180,0,ya     lulu,lulu,51,1434,125,45,13.9,0,feeI,rengar,51,167,18,50,179.6,0,Foxlooo,khazix,52.77,265.88,0,54.01,0,0,AR47,taliyah,49,542,15,47,184.6,0,hugeanimetiddies,ashe,52,195,5,80,204,0,RaySaysHi,sona,50,482,303,55,17.5,0,2.0571,3.2657,2.3360,2.3572,3.1910,2.39102,2.80,1.8369,3.3498,3.4927
loss,T1eShine,jax,53,454,68,46,181.8,0,EDG JieJie CNSK,belveth,49,121,1,0,155,0,Tíkí,twistedfate,50,414,236,51,179.6,0,Sassy Chenko,ziggs,52,425,40,40,206,0,Half dragon soul,rakan,52,235,4,25,41.5,0,Dedge,illaoi,60,134,13,69,194,0,Eunnith,evelynn,51,1212,585,60,164.7,0,ohh1,syndra,52,267,4,0,220,0,Muhaha,tristana,56,320,25,64,207.1,0,Static27x,nautilus,54,243,168,55,36.2,0,2.2256,1.1130,3.3748,2.4940,2.4810,1.9562,3.45107,2.2975,2.73122,2.7719
loss,MTC Triops,garen,52,290,43,54,203.1,0,VÂNQUISH,viego,52,775,52,54,167,0,BEST POTATO NA,twistedfate,55,194,174,55,196.5,0,thatbluemist,aphelios,61,116,6,50,218.3,0,Reina Latina,janna,52,426,28,54,14.9,0,Halid,ksante,52,393,71,56,185.2,0,Brando,kayn,51,235,179,54,210.7,0,Sillysiddy,lux,52,516,292,56,194.8,0,Qukslice,jhin,52,451,37,68,191.9,0,Vel Style ,blitzcrank,51,497,111,50,29.8,0,1.9845,2.2374,2.0760,2.7290,3.0927,2.2345,3.5884,3.2066,3.9977,2.2919
win,LeggoBoyo,jax,54,82,1,100,247,0,DK Viper3,rell,50,135,3,33,33,0,Vanity,lissandra,50,1636,707,52,186.2,0,ºŠćhrðÐïñgêr Ś,twitch,58,161,2,100,205,0,Leave Me Alone L,thresh,60,63,100,64,35.5,0,CrystalaHeather,riven,61,92,68,60,219.1,0,DarkTorchSVN,hecarim,49,758,27,63,178.2,0,xusty,syndra,50,683,53,47,199.3,0,ALICE IN HELL,seraphine,59,194,23,52,177.5,0,Lands Between,sona,49,1002,279,50,23.9,0,5.17270,4.5413,3.0458,3.38105,4.3929,2.4067,2.2677,1.9467,2.9547,5.4821
loss,CrystalaHeather,riven,61,92,68,60,219.1,0,MAGE PIONEER,wukong,55,121,1,0,188,0,Mo0ncake,sylas,61,161,19,63,139.9,0,FiletDePorc,ashe,53,421,49,61,180.5,0,Majestic Poro,bard,49,117,59,58,22.6,0,KAI SHI CHI FEN,akali,50,292,2,100,138,0,D0GE KING,maokai,52,132,33,79,162.9,0,Bandit Baby Gugu,nasus,50,199,139,53,160.5,0,Lum1nosity,jinx,51,571,26,69,215.5,0,Iguanin,pyke,59,103,7,57,38.1,0,2.4067,3.43120,2.5071,2.4965,2.9319,5.20100,2.7853,1.7753,3.7395,2.3374
loss,PLAY 4 MID BOT,nasus,52,1056,1019,52,182.2,0,NanniniADC,masteryi,53,304,26,54,190.7,0,Blissful Death,syndra,50,115,5,60,170,0,poogie,ashe,55,109,13,69,190.3,0,SBU CUTE Spport,rakan,49,221,24,54,33.8,0,Mıchaeł,garen,52.77,265.88,0,54.01,0,0,ggeonu kr,taliyah,54,113,3,33,166.3,0,Blue is a color,tristana,52.77,265.88,0,54.01,0,0,Zafa,xayah,52,592,29,55,197.6,0,1 min,renata,52.77,265.88,0,54.01,0,0,2.0942,4.35103,4.1286,2.4161,2.2810,2.80,1.7137,2.80,2.2074,2.80
