Win.Loss,Player1.name,Player1.champ.name,Player1.overall.wr,Player1.total.games,Player1.champ.games,Player1.champ.wr,Player1.cs,Player1.mastery,Player2.name,Player2.champ.name,Player2.overall.wr,Player2.total.games,Player2.champ.games,Player2.champ.wr,Player2.cs,Player2.mastery,Player3.name,Player3.champ.name,Player3.overall.wr,Player3.total.games,Player3.champ.games,Player3.champ.wr,Player3.cs,Player3.mastery,Player4.name,Player4.champ.name,Player4.overall.wr,Player4.total.games,Player4.champ.games,Player4.champ.wr,Player4.cs,Player4.mastery,Player5.name,Player5.champ.name,Player5.overall.wr,Player5.total.games,Player5.champ.games,Player5.champ.wr,Player5.cs,Player5.mastery,Player6.name,Player6.champ.name,Player6.overall.wr,Player6.total.games,Player6.champ.games,Player6.champ.wr,Player6.cs,Player6.mastery,Player7.name,Player7.champ.name,Player7.overall.wr,Player7.total.games,Player7.champ.games,Player7.champ.wr,Player7.cs,Player7.mastery,Player8.name,Player8.champ.name,Player8.overall.wr,Player8.total.games,Player8.champ.games,Player8.champ.wr,Player8.cs,Player8.mastery,Player9.name,Player9.champ.name,Player9.overall.wr,Player9.total.games,Player9.champ.games,Player9.champ.wr,Player9.cs,Player9.mastery,Player10.name,Player10.champ.name,Player10.overall.wr,Player10.total.games,Player10.champ.games,Player10.champ.wr,Player10.cs,Player10.mastery,Player1.kda,Player2.kda,Player3.kda,Player4.kda,Player5.kda,Player6.kda,Player7.kda,Player8.kda,Player9.kda,Player10.kda
win,Crisc33,sion,50,563,3,67,197,5481,GrimsonFlash,lillia,60,134,6,67,167.3,31588,EAGLExEye1,fizz,42,31,1,0,172,73243,qwerewqasdf,ezreal,50.72,139.16,0,51.75,0,0,WRONGjia,zyra,54,24,7,71,27.7,118787,Jwoo2000,drmundo,50.72,139.16,0,51.75,0,0,andrewwzz,elise,49,140,125,49,144.2,1279285,Vidal52,naafiri,39,38,6,50,160.2,2525,Ursaa Major,sivir,50.72,139.16,0,51.75,0,0,Lord Volibear,missfortune,50,187,6,0,93,22288,1.5023,2.2153,3.00170,2.64,2.6033,2.64,2.2880,1.5735,2.64,1.1428
loss,RockHardCore,darius,47,70,1,0,201,380,Soda Sama,hecarim,51,71,2,0,218,12533,EcoolplaysHD,yone,38,37,23,52,203.4,15539,BubberDucky44,kaisa,44,54,2,0,161,177809,Virtuous Fly,rakan,54,24,1,0,31,19093,Ednowaladis,mordekaiser,50,60,44,50,184.2,43777,BoostBoostBoost ,skarner,50,149,7,86,186.7,18554,Yadderall,malzahar,52,132,20,65,207.1,32042,Alzerath,caitlyn,50,350,184,50,196.5,1053352,God Histra,alistar,57,46,2,100,27.5,2376,0.3830,3.2580,3.0486,1.8040,2.2000,2.2667,3.8151,2.4859,1.7260,2.6020
win,Chegardyn,olaf,51,430,335,53,221.5,463491,zJustPanic,nocturne,50.72,139.16,0,51.75,0,0,Hyouka,sylas,51,103,37,62,148.8,41552,Chúa,caitlyn,42,78,7,71,198,48016,Cyborgasm,xerath,56,87,11,64,54.4,31974,PicklePockets,yorick,50.72,139.16,0,51.75,0,0,WECC193,khazix,40,10,5,20,173.4,3557,3333333s,talon,46,35,7,29,243.1,17187,321emagsihtkcuf,vayne,33,24,2,100,151,116226,osrs solo kris,lux,47,114,2,50,38,4376,1.9173,2.64,3.5883,2.2747,2.7864,2.64,2.78102,1.7583,2.7590,1.4870
loss,lapatata234,aatrox,56,32,6,50,159.5,263384,TikoCloud,khazix,44,78,59,46,181.5,35514,Primal Joey,brand,53,32,27,52,241.1,38999,puchivert,missfortune,51,264,95,42,192.6,768489,Macdaddyphatty,blitzcrank,49,67,4,50,31.5,91293,Riven The Exile,jayce,63,108,11,91,181.2,49293,zhen de sorry,graves,55,33,33,42,263.5,243204,I7 Angel,syndra,53,378,255,52,195.6,612155,Colin DaPolice,ezreal,49,77,9,67,186.8,73795,WatDoYouMean,nami,50.72,139.16,0,51.75,0,0,1.5582,2.4186,3.5686,2.5275,5.8810,3.1182,3.01101,2.8076,3.3156,2.64
loss,tinygoldninja12,renekton,55,137,1,0,139,20509,ImKobear,fiddlesticks,50.72,139.16,0,51.75,0,0,thomasyehty,orianna,50.72,139.16,0,51.75,0,0,Recruit Buddy,jinx,50.72,139.16,0,51.75,0,0,Honeymoon Ave,leona,50.72,139.16,0,51.75,0,0,SlapY0Mama,bard,50,280,30,53,32.7,208665,Syne Ekus,karthus,50.72,139.16,0,51.75,0,0,irl dobermann,yone,47,68,4,50,217.5,40683,fulmina7or,caitlyn,52,149,27,59,179,80919,ComedyHabibi,pyke,50,137,10,60,39.1,16819,1.3340,2.64,2.64,2.64,2.64,3.1939,2.64,3.00103,2.0661,2.8070
win,pickloids,garen,27,11,4,50,182,98254,Hi Im Zennith,briar,59,70,9,67,175,9465,oiwadi,akali,58,43,35,63,144.7,38996,CircleDestroyer,caitlyn,44,39,5,80,190.8,60363,wintuh,milio,56,133,5,60,7,3238,i love jin,teemo,50,446,77,47,190.1,766550,Promethxus,belveth,56,156,2,0,118,5675,Why Rush Dood,kayle,52,304,174,58,245.1,149707,Elmaraugh,ezreal,60,62,29,66,196.4,18914,giyanna,taric,53,472,31,65,34.2,49143,1.6755,2.5163,2.87100,8.0062,2.7308,1.6766,0.7820,2.2365,3.95119,2.6817
win,ThanatosXII,tryndamere,57,106,62,65,193,117510,xintaibangbang,lillia,46,67,4,75,218.3,21030,DinoMikey,zed,50,8,3,100,187,304484,SaVaGeSaMoSa,jhin,53,40,36,56,190.3,582401,F4W,rakan,56,133,22,59,41.3,18573,Bhylwigl,aatrox,50,90,66,55,173.5,164537,FetchW,evelynn,55,33,32,53,197.3,509659,your dad says hi,vladimir,51,68,31,48,200.3,426451,Strength  Wisdom,lucian,44,77,16,50,190.6,40705,Kowai Koneko,lux,48,173,48,52,33,86651,1.7889,5.1890,2.65107,3.4790,3.3713,2.1460,3.7697,3.6778,2.8568,2.5237
loss,The Cuck,fiora,52,96,8,63,212.1,76443,I Am Talonted,sion,63,24,1,0,279,2078,Mounim,lux,61,51,7,29,119.3,17474,Unlucky Fuwa,ezreal,53,78,18,56,202.3,5991,GodsCoinPurse,thresh,51,277,13,46,37.8,67233,KumQuach,poppy,53,60,8,38,155.8,58802,Bhillski,kayn,54,123,12,58,167.7,92429,D0KEBI,sylas,50.72,0,1,100,251,40707,JinxieJinx,aphelios,60,83,5,40,184,358384,Entee,bard,59,58,7,71,31.1,98378,1.5966,1.6440,2.2571,3.02108,1.9114,2.3566,2.10103,3.75110,1.4282,5.2149
loss,MUI Zemmour 667,singed,50,145,3,0,240.3,11249,EggrolSue,briar,49,391,10,40,155.3,6748,JT763,tristana,49,280,1,0,145,10863,k1b0,seraphine,66,35,22,59,171,208728,3810453106,senna,52,198,28,46,33.7,18090,JudaiTX,sett,54,147,146,54,161.5,528683,SacuI,rammus,64,44,32,75,152.6,300821,Horrisvae,yone,51,86,15,60,184.1,14759,Xanerich,twitch,51,39,18,78,193.2,7152,Diva Brasileira,lux,51,227,12,67,62.8,47028,1.3057,1.9986,1.2240,3.3549,3.1139,2.2249,3.3350,2.02126,2.9486,2.7963
loss,briar vampress,aatrox,51,57,4,75,197.3,55409,Xiao Shi Ge,leesin,50,52,3,67,284.7,62720,Kaahco The Mr M,syndra,48,87,28,61,169.9,20326,Ymind,kaisa,44,118,3,33,163.7,74640,WaNtED ShoOts,senna,46,124,22,50,36.8,174996,Frshboi,yone,50.72,139.16,0,51.75,0,0,H4rd 5tuck,poppy,52,81,57,51,155.5,631036,Jeky1l,zyra,51,321,19,79,40.5,57556,Shut up Frank,shaco,49,84,23,52,119.2,54673,Scabandari Blood,veigar,49,168,120,48,118.3,321919,2.1073,3.2990,2.6682,1.4860,2.3742,2.64,2.1386,2.5443,2.41135,3.3657
loss,Captain Blond,jayce,55,128,1,0,135,9394,noble poro,viego,48,108,1,0,69,17309,omfy,vi,49,126,1,0,68,5796,Banana Canna,caitlyn,59,148,1,0,101,25547,The Great Pleb,blitzcrank,50,12,1,0,30,19020,Reaperace13,illaoi,48,91,2,100,152.5,26143,Enormous Top Gap,warwick,67,24,4,75,176,27797,Cho Gap,chogath,51,150,150,53,167.5,357937,milk choco,missfortune,68,37,1,100,135,174125,Le romarin,alistar,46,13,1,100,40,37804,0.8620,1.1140,1.4360,1.0020,2.0020,1.5045,4.9070,2.6875,6.3390,5.0050
win,ChadEarthquake,olaf,50,6,3,33,175,328406,MagiTensai,udyr,54,374,435,55,142.2,475160,Atui,lux,47,277,1,100,124,195774,ningning aespa,jhin,52,124,22,59,210.7,100368,Thinkb4youshoot,velkoz,55,65,23,78,37.7,581771,OppaPooCow,camille,44,43,13,46,164,139601,Wilkoanayla,briar,51,41,14,57,168.4,10793,Marinman,fizz,48,100,30,67,161.5,198926,logiee000,ezreal,50,558,85,52,187.3,115796,Bôbae,thresh,52,95,110,57,36.3,686138,1.2043,2.1052,2.33110,3.6579,2.6945,1.9168,3.04107,2.5484,2.2364,4.0324
win,JustAramIt,drmundo,50.72,139.16,0,51.75,0,0,NiemaA,kayn,50.72,0,1,100,212,2048,Niema,veigar,50.72,139.16,0,51.75,0,0,Sanfire,missfortune,49,39,1,0,144,219393,Rickyrocketrickz,xerath,47,47,19,58,52.4,95700,Gimme Da Urgussy,urgot,50,195,26,54,206.1,622083,Eniyami,diana,50.72,139.16,0,51.75,0,0,ItšJr,aphelios,46,208,119,45,191.3,97352,WX 1649096628,yone,48,86,11,55,218.3,14663,Amillio88,swain,47,351,32,41,42.5,322068,2.64,5.00100,2.64,0.7820,2.0265,2.0985,2.64,1.6465,2.1493,2.3860
loss,sebasmendez,volibear,49,249,3,33,144,22969,SimpManDrew,fiddlesticks,47,216,26,54,146.4,57239,TheCyberPolska,diana,56,125,115,58,170.5,225329,fountain jerker,ezreal,48,89,9,56,186.7,138972,Laysuer,soraka,50,291,26,54,17.4,65463,EroticMangosteen,nasus,45,44,2,50,160.5,1101,IMmexicanSOsthu,masteryi,52,546,372,52,148.2,426689,PoseidonPie,ekko,57,83,47,57,209.4,424824,MeWin,jhin,45,137,19,58,165.2,98426,OhhLazar,alistar,53,244,8,63,32.6,21217,2.0540,2.3235,1.8598,3.3276,2.9008,4.5045,1.7585,2.0578,2.8483,2.7116
win,RedRum Cypher,drmundo,50.72,139.16,0,51.75,0,0,xTré,hecarim,50,6,2,100,222,102167,Illustratum,ahri,50,600,5,20,175.6,3068,The Strange Won,kogmaw,57,115,103,58,149.8,777502,ImZmichael,maokai,48,294,5,80,55.2,21544,RampageEngage,aatrox,39,44,3,0,146.7,56692,liliscunc,kindred,51,290,2,0,114,43326,RNG HUXIAOH,yone,46,67,2,50,163,1893,therealdream,draven,50,18,4,50,172.3,96865,angelsaries,velkoz,42,64,2,50,17,40816,2.64,16.00110,1.2350,1.8179,3.5640,1.0033,1.6710,1.2170,2.13103,2.1420
win,spilledthoughts,malphite,50,8,1,100,99,26632,hbbhbh,camille,48,247,83,53,164,350798,Widowed Kitten,irelia,50.72,0,3,67,172.7,56998,CoolJ,ezreal,48,186,174,49,210.5,879859,DSG Humblesolo,lux,53,108,30,67,48.8,143895,Eromariag,yone,67,6,2,50,175,975,Rissencenne942,briar,71,7,7,71,172.6,8224,M3ANIAC,orianna,47,87,2,0,149.5,53452,KevX,tristana,48,23,7,71,184.1,261572,MidnightKillerWu,ashe,52,75,1,0,15,107,2.0040,2.2975,3.60103,2.4960,2.5843,4.2995,2.90119,1.5725,2.9751,0.2510
win,MeisterVonDir,gangplank,51,156,4,75,197.8,24609,WyTIfFaNy,khazix,50,320,7,57,172.4,67609,Spiritus Mortis,vex,50,407,102,59,191.3,460815,hacker bf,missfortune,46,144,66,46,210.6,615095,Namis Clam,braum,60,65,3,67,35.7,14699,NÖNÁMÉ,ksante,43,7,3,33,111,10925,IcarryU ASF,nocturne,49,223,31,61,184.9,90321,Shanghai Cannon,ryze,50,125,5,60,196.8,17300,Vasos,draven,48,211,100,55,203,496083,RECKFULNESS420,yuumi,52,23,1,0,9,92581,1.5745,3.6780,3.47108,2.3188,2.5017,0.5010,3.1782,6.7360,1.7888,0.4010
win,Facksalt,gangplank,54,89,18,39,205.2,98602,Monallorn,amumu,54,146,12,67,166.8,9616,indila,irelia,55,47,12,50,206.8,6775,SupportMain3,ezreal,38,13,2,100,185.5,29852,KatamariDemacian,zilean,50,157,105,52,44.3,494174,Serchz,malphite,55,76,71,56,183.8,659866,Argotaptis,kayn,51,83,64,52,186.8,43308,ShortSleeved,ahri,53,99,20,50,208.5,0,PurpleMedusa,vayne,50,312,69,54,175.9,48969,Bungie the rock ,nautilus,52,145,30,50,36.1,15513,1.9759,2.9979,2.5383,3.33125,3.4724,4.1852,2.2161,4.4965,2.2073,1.6613
loss,Kanyé EUWest,malphite,51,53,1,100,194,21918,xLostInThot,lillia,49,235,1,0,98,7430,aznplaya650,lux,60,43,42,55,163,790191,18BROKENHANDS,zeri,53,245,33,55,250.6,94371,Dasomsom,leona,47,73,8,38,37.9,34440,GAMExxISxDOGWT3r,riven,50,213,197,51,207.9,154500,crazzzzy007,warwick,51,267,225,51,165.4,4375597,Lock and Qiy,qiyana,58,163,124,60,185.2,338621,Booya83,vayne,50.72,139.16,0,51.75,0,0,Cheng111,brand,48,214,174,48,45.8,745915,6.67140,0.6310,3.9074,3.2585,3.4515,2.0558,1.74102,3.82123,2.64,1.4342
loss,Miach,kayle,20,15,1,0,222,7319,CoKaynee,nocturne,51,348,6,50,151.8,7695,TravisScottVEV0,yasuo,52,106,28,54,219.4,152916,maddezpro,missfortune,49,631,27,70,186.4,297054,péepaw,soraka,52,89,21,62,12,144459,Drewboi01,irelia,54,41,3,33,185.7,37066,GlueCoast,volibear,70,20,6,67,147.8,12283,Deimos,lux,41,49,18,50,183.6,641312,psychoimpact,lucian,53,316,52,65,166.3,56633,Loading 8D,pyke,57,44,72,54,58.6,690328,1.7540,2.81103,1.9078,1.7567,3.3109,1.4377,3.2245,2.9769,2.6878,2.2481
loss,BedroomWarded,volibear,81,21,26,58,208,33104,GrandSoto,hecarim,48,95,2,50,148.5,30759,ZealousKnight1,lux,44,32,17,53,138.2,257140,Devour007,lucian,48,182,23,35,197,60214,Embargo,thresh,56,202,19,58,37.2,144218,FMA Tin,renekton,57,183,125,59,211.5,114790,Synergy00,maokai,45,98,15,53,159.5,10483,SaltyIceWater,pyke,48,93,58,52,73.2,46675,IceyIceBaby,ashe,49,140,19,58,175.1,100502,Fabler,milio,56,154,10,90,12.5,9386,3.6183,1.8815,2.2958,1.7883,3.4019,2.0573,3.8741,3.7094,2.7552,3.7907
win,PapaJohnPls,sion,51,282,96,60,213.9,561298,KamiOniiSan,fiddlesticks,54,105,6,83,151.7,40250,5ilencio,talon,46,126,32,56,171.9,38567,EnbA,ezreal,34,87,5,40,210.6,90279,S0AM,brand,54,95,20,50,56.7,158856,kevbao,renekton,48,199,33,42,195.7,443628,Play a snake,khazix,43,162,30,43,165.6,20515,MrStealYourDoggo,akali,53,102,34,56,160.1,110037,mrplouf,lucian,49,156,1,0,137,19409,ThankuThasAlrite,blitzcrank,47,62,7,71,32,0,2.1151,4.3360,2.1793,3.4576,1.6852,1.5363,3.4378,3.01110,0.7140,2.4711
loss,truenosday,camille,57,70,9,44,166.8,19409,Malar888,belveth,62,63,63,62,193.4,101274,CaraMal,zed,47,207,15,47,178.4,171301,D0cty,xayah,46,56,5,40,187.8,19192,ImNotCoolin,pyke,53,135,121,56,31.8,345503,AceArrow7,rengar,75,8,1,100,178,9265,grimboy338,briar,49,148,14,50,156.1,10631,Bromarr,renekton,55,135,6,50,194.3,54182,BlazeFenix,caitlyn,55,101,31,61,183.5,216065,Yumoclash,sona,54,149,1,100,21,7280,1.8456,3.5892,3.0075,1.9552,2.2164,5.40210,2.2884,1.6875,2.3380,3.8610
loss,Thèm Cá,irelia,71,7,1,0,211,86896,tjtjs,kayn,54,204,25,48,190.2,24671,Beautiful Noise,neeko,50,586,52,56,145.2,76989,Savvy Boat,zeri,55,71,22,68,206.5,62558,vešpërtınę,janna,37,27,1,0,9,79991,JGWentvvorth,warwick,47,112,106,48,165.7,811227,usuałły,khazix,57,148,1,100,215,7348,Khappaz,syndra,57,137,18,72,204.3,578270,Asap Rat,kogmaw,53,594,234,58,179.7,241851,Lobsidia,lulu,50,105,4,50,8.5,37586,0.5020,2.9475,2.0553,3.2864,0.4400,2.4460,7.5090,3.4672,2.0081,2.5618
win,UffSpicyTacos,yone,40,58,16,63,199.3,72384,El Chinø,udyr,41,41,13,31,167.7,61572,cenobio,zed,48,83,7,57,137.4,79620,CozmicHero,samira,48,223,2,50,175,83062,singh9,yuumi,51,167,28,64,4.3,61751,Jørdán,akshan,53,368,65,65,177.7,152209,Blitzdrum,nunu,50.72,139.16,0,51.75,0,0,qjbyw,vladimir,43,115,3,0,201,26599,Cliray,ziggs,30,50,1,0,267,21697,LiteWvr2,lux,51,500,24,58,55.5,28169,2.2069,2.1147,2.93121,1.9275,4.9310,2.9194,2.64,2.5967,2.60100,2.7266
loss,Bibeleterror,volibear,50.72,0,2,0,240,388,ChampVegetarian,leesin,54,100,35,51,162.2,189905,TheBubuPachu,gangplank,51,187,139,55,192.8,206086,Hooooin Kyoma,ezreal,50,109,5,60,192,30044,INS3RT NAME HERE,sylas,51,163,5,60,120.4,3282,BM Irel,irelia,52,262,103,56,225.5,0,KingAlanJ,xinzhao,85,13,10,90,194,15554,BetterDNAWins,yasuo,49,267,174,51,216.7,125990,PremierFord,tristana,52,60,17,59,170.6,17788,Pizza Enjoyer,karma,86,14,1,100,26,2239,0.9295,2.6546,2.1168,2.9388,1.4960,2.0782,4.79158,1.8180,2.2485,35.0090
loss,iocdqg,teemo,68,25,8,63,196.1,5938,meathead123,fiddlesticks,67,6,1,0,139,13543,jkpszzt,naafiri,54,268,100,61,196,60620,Kidz Bop 100,kaisa,39,33,17,47,169.8,120448,KingGhost21,soraka,41,80,44,52,11.6,227543,Dubé le Christ,sett,39,23,6,50,165.8,16090,CupcakesKMS,diana,51,35,1,100,234,825,uJustFailAlot,zed,50,213,55,58,203.1,249261,fatapple12,ashe,41,79,22,36,159.5,261223,yougohenry,pantheon,49,102,8,75,75.9,16070,3.6078,2.3340,2.4591,2.5972,2.6809,1.4148,13.50220,2.6679,1.7047,3.3988
win,xTurboTurtles,jayce,48,191,2,50,200,14458,OG Vdidu,viego,61,54,1,100,172,33581,Kyrbby,ziggs,53,585,1,100,194,2092,FLUMP,tristana,41,76,49,43,207.6,554817,Kesew,renata,50.72,139.16,0,51.75,0,0,BaljeetIsGood,yorick,51,566,30,53,239,202470,SuomiMe,kayn,56,77,20,65,196.4,22918,d r o í d z,diana,50.72,0,1,0,126,164,Silver Shots,zeri,50.72,0,2,0,274.5,44971,MakisePudding,lulu,52,320,6,50,15.3,12297,1.87105,4.75110,4.6720,2.8964,2.64,1.4453,3.69107,0.8820,1.8685,1.9707
win,Hee oon,gangplank,49,390,26,58,200.7,30906,BlazedOutt247,warwick,50,127,101,53,147,1070109,Bumwhiskers,xerath,53,30,11,46,129.3,121566,Hodlen,aphelios,52,387,128,52,179.2,330979,King Punch,lulu,43,61,2,100,12.5,32763,LeBronze Jameees,singed,55,131,1,0,115,539,AOS Mika,amumu,49,301,78,54,168,170879,RlZZARD 0F 0Z,azir,47,133,81,53,170.6,288333,namypambyclown,kaisa,54,256,3,0,191.3,467,FlayMakerr,thresh,46,125,53,45,39.1,629813,1.8576,2.6865,3.89100,2.6980,4.0915,0.5510,2.4557,2.5878,1.6783,3.1533
loss,Hazen,kayle,43,28,3,33,220.7,10988,Cyberai,poppy,56,9,2,50,139.5,15829,Jasonthewise,lux,56,9,2,50,171.5,802112,xjlivesmatter,ashe,52,512,30,57,190.1,26944,Solo Q  Sona,sona,53,344,140,59,24,488523,dizhen13,urgot,33,42,32,50,190,611636,VładHen,shyvana,51,390,19,58,249,118937,Carnel1an ,akshan,48,268,8,88,192,9520,sidwich18,jhin,44,97,4,75,163.8,12849,NewYork,brand,63,32,3,33,64.3,20804,1.6747,2.2960,3.6765,1.8466,3.3529,1.9953,2.0657,3.1374,4.3178,1.4840
win,SmallSnowball,warwick,49,101,21,48,165.7,33034,Nocturphia,nocturne,45,93,6,67,183.8,46468,r0bbyranx,swain,51,88,28,57,163.8,19067,panda andpandora,ezreal,52,25,7,57,183.9,75450,Gaping Cloaca,senna,50,363,207,55,46.3,1278812,Dukazi,maokai,50,64,3,33,191.3,6315,Earlfunkel,briar,48,29,4,25,183,1447,FOM Onyx the Cat,cassiopeia,55,76,37,57,177.8,84897,H0uouin Kyouma,missfortune,55,69,22,64,221.2,50951,FyreFlammer,nautilus,50,320,7,43,43.3,26658,2.0984,2.8668,2.6459,2.7246,3.0758,1.5630,2.0665,2.7086,3.1466,1.7251
loss,Hackš,teemo,50.72,139.16,0,51.75,0,0,Gnocchi Gnosis,morgana,41,75,5,20,96.2,66000,bubblescontinues,xerath,54,144,46,46,190.1,770807,Ignite Ezreal,caitlyn,41,17,2,0,203,131948,ItsMcHandsome,maokai,57,95,105,62,54.9,470812,TheKnightAngels,shyvana,51,135,44,71,228.7,41156,DovahDeez,udyr,49,139,12,75,191.8,89011,Flush my Ass,ezreal,74,19,10,100,210,39670,Puddin Podae,ashe,40,43,41,56,159.4,459372,DaBawx,bard,54,95,18,61,27.2,68892,2.64,2.0342,2.3781,2.0070,2.6329,1.3470,1.8094,4.08154,2.0450,3.8033
loss,rxmeo,gnar,51,110,89,54,154.7,55878,ST0PCRY1NGG,jarvaniv,50,249,13,39,164.5,10653,Is That A Zupra,katarina,44,18,18,39,141.9,342279,Ashe Avarosa,ashe,50.72,0,3,0,213.3,0,HAYAKE,blitzcrank,51,315,1,0,60,52961,Vol Kaù Vera,aatrox,45,170,3,33,168.7,10750,QL Freshy,elise,52,146,32,59,152.2,22540,ThinhTitan,tristana,50.72,0,1,100,263,47765,Doublediff,jhin,52,111,2,100,258,277115,acsjneb,seraphine,40,100,57,30,58.3,24668,2.7250,4.1085,1.98103,1.3957,1.6450,2.7170,3.0677,2.75130,3.2775,1.9320
win,mcac100,azir,52,156,131,56,233.5,352827,SeekingEmpathy,khazix,49,162,3,67,194,9051,BlueKiwis,sylas,45,55,1,100,151,23442,afjklsajfskljfoi,sion,47,30,1,100,114,11283,KHAZIXLUVER69,nasus,62,29,1,100,99,7828,MexicanNight,gangplank,41,22,9,56,209.8,86507,YsoSeriious,nocturne,43,23,1,0,154,8458,Osmoktot,galio,51,169,1,0,118,11882,loves2spoodgee,ezreal,38,21,7,57,190.9,79261,beforeandafterwa,xerath,47,17,1,0,77,14290,2.5169,2.0980,0.9350,1.1380,1.7530,2.3767,2.50170,1.5630,1.8879,13.50130
loss,Im a Kench Main,tahmkench,51,138,29,55,151.6,33296,TheMasterDonger1,kayn,50,149,3,33,160.7,42717,MissingPlayer,gangplank,46,166,32,56,180.5,447415,Jittah,nilah,53,17,2,50,107.5,74857,ocbzkjih,lux,14,7,1,0,35,144,XCrumbDumpsterX,garen,53,160,52,60,218.6,237713,DungBeetleMaster,nunu,50.72,139.16,0,51.75,0,0,Steez Machine,aurelionsol,49,234,1,100,168,1759,Sconejub,caitlyn,50,402,38,45,194.7,330575,DivineAaron,leona,54,254,91,62,37.6,332811,3.0467,1.3860,1.8581,2.7565,0.8010,2.1566,2.64,2.7540,2.3254,4.7617
loss,Hung Huangdi,warwick,52,170,1,0,170,235,SUGMA BAWLS,sylas,40,102,8,63,119.1,12032,Thickwhitegirls,malzahar,50.72,139.16,0,51.75,0,0,diamondspoon,ezreal,53,105,7,71,161.9,246959,MisO Troller,amumu,41,74,10,50,60,112960,crazychamp7,fiora,46,46,1,0,147,13187,monster1470,belveth,50.72,139.16,0,51.75,0,0,UsingMyRoseToy,aurelionsol,48,179,10,50,243.9,25447,Z0RR,jhin,52,83,20,70,140.7,63350,Mr Wright 7323,zyra,49,120,23,61,70.5,28014,4.00120,2.1296,2.64,2.2840,2.6240,0.7140,2.64,2.1391,2.8284,2.7638
loss,SpearGoblin,sion,50,110,27,52,192.6,79114,188279,belveth,46,24,1,0,138,462,Horiz0n,qiyana,53,98,2,0,111,68961,ArqiEve,kaisa,35,34,6,17,155.7,66430,SIMPBOYDEV,velkoz,51,244,1,0,34,22442,FishFondler99,tahmkench,44,82,2,50,116,17777,HeraldShaka,maokai,48,60,5,80,139.2,18399,Krema,malzahar,50,12,8,25,183.3,12475,akkoqyqe,twitch,50,16,7,43,204.7,3599,Drasklord,rakan,60,47,5,60,30.6,3414,1.4751,1.4040,1.1830,1.4853,0.5720,1.0025,5.4132,2.7463,6.41124,4.0010
win,liang ge da,ksante,57,40,91,62,171,143245,Beef or Chicken,lillia,51,378,167,58,167.7,107052,Good Yasuo,sylas,50,6,6,50,169,35006,Tisen,aphelios,57,14,4,25,145.5,11196,cissysama,soraka,46,99,39,72,14.7,98320,Boogie,kled,52,345,1,0,111,7232,Salt Harvester,rengar,59,27,60,67,166,152168,Wyant,ryze,67,9,1,0,127,27146,Frank Ocean,kaisa,45,60,7,29,181.4,468818,Graze,rell,61,18,1,0,19,8195,2.5564,2.9061,2.8787,0.5023,3.1612,0.5040,3.01123,1.7500,2.1380,2.3320
win,Rugarai24,heimerdinger,63,8,3,67,140.3,177691,1 800 1v1,hecarim,70,10,10,70,147.1,481517,Yuuto Uchiha,yasuo,71,7,6,100,199.2,275132,TheMinionLeader,kogmaw,68,19,2,50,174,89113,Freako,swain,46,63,17,47,40.6,19532,Briar Feet Fan,aatrox,50.72,139.16,0,51.75,0,0,Lemone7,lillia,47,91,37,46,172.9,53368,isjusme,singed,50.72,139.16,0,51.75,0,0,jupuwupu,zeri,53,193,164,53,220.4,359572,DODGE THE X KEK,yuumi,51,47,1,0,1,3972,2.6420,3.9372,3.7192,2.0070,2.5959,2.64,2.3646,2.64,3.2768,2.2500
win,JadeXe,nautilus,45,11,1,100,30,11854,JohnEXO,fiora,56,72,5,60,195.4,4980,Cocoy,talon,47,125,1,100,174,106699,TheManGuy,vayne,47,102,1,100,168,122195,GotHeackedHue,karthus,48,25,1,100,148,2834,09Stitch18,twitch,50,156,17,41,171.6,28441,KlTAIKUYO,kayle,50.72,0,1,0,163,28396,CannotSeeMe,leona,50,18,1,0,32,350,Nielsonyi0077,heimerdinger,25,8,8,25,180.8,417925,kuai lai zhua wo,khazix,50.72,0,1,0,99,10546,5.2520,2.0460,3.38170,2.67150,4.8070,1.9389,1.5030,0.8220,1.8284,0.9020
loss,mugnbrdl,teemo,57,49,7,29,227.4,4464,HardstuckJungler,graves,63,24,17,82,202.6,36324,Welcome EDG uzi ,lux,49,514,10,40,98.9,13567,J1haddistJohn,draven,50,178,118,47,199.7,312160,Ban me rito ,rakan,51,144,27,70,40.1,61395,LeagueOfVirginty,anivia,53,140,113,58,176.8,526741,cz1103,wukong,58,118,27,59,150.2,2439328,KSM,akshan,49,380,40,48,172.6,31964,ATB MAX,senna,49,348,30,57,84.6,282990,Slurp Mike Hunt,seraphine,48,281,57,44,147.1,151831,1.2837,4.89106,1.9446,1.8371,5.4821,2.9260,2.8880,1.8077,3.9847,2.2545
loss,PLAINPOTATOES,pantheon,33,46,1,0,104,1414,Gxtze,leesin,46,122,68,50,137.8,900392,EvilErnieKeebler,elise,39,80,29,31,149,126564,cwxkzih,kaisa,50,173,149,51,196,218288,Laggerson,neeko,47,107,12,50,47.3,16457,Keyoshi,teemo,48,155,17,65,236.8,49697,MudTurtle69,shaco,52,167,33,70,145.1,37343,el faded ghost,malzahar,51,91,70,53,215.9,587217,2immortal,missfortune,63,56,24,67,164.4,41432,PrinceSiviks,senna,60,113,6,67,31.3,16456,0.0000,3.1466,2.4381,2.2969,3.7740,2.6949,3.0572,2.8944,2.3676,3.0333
